,state,date,ML,Low_90,High_90,Low_50,High_50,state_ab
340,India,2020-04-22,1.31,1.1,1.55,1.25,1.44,India
341,India,2020-04-23,1.22,0.99,1.43,1.16,1.35,India
342,India,2020-04-24,1.2,0.99,1.43,1.12,1.3,India
343,India,2020-04-25,1.21,1.01,1.45,1.1400000000000001,1.32,India
344,India,2020-04-26,1.18,0.97,1.4000000000000001,1.11,1.29,India
345,India,2020-04-27,1.28,1.08,1.51,1.21,1.3900000000000001,India
346,India,2020-04-28,1.32,1.12,1.54,1.26,1.44,India
347,India,2020-04-29,1.45,1.26,1.67,1.3800000000000001,1.55,India
348,India,2020-04-30,1.58,1.4000000000000001,1.8,1.53,1.7,India
349,India,2020-05-01,1.61,1.42,1.8,1.55,1.71,India
350,India,2020-05-02,1.6600000000000001,1.48,1.85,1.58,1.73,India
351,India,2020-05-03,1.53,1.36,1.72,1.47,1.62,India
352,India,2020-05-04,1.46,1.29,1.6400000000000001,1.41,1.56,India
353,India,2020-05-05,1.3900000000000001,1.21,1.55,1.32,1.46,India
354,India,2020-05-06,1.28,1.12,1.46,1.22,1.36,India
355,Jammu and Kashmir,2020-03-21,3.0,1.01,6.99,2.04,4.45,JK
356,Jammu and Kashmir,2020-03-22,2.88,0.99,6.28,1.99,4.16,JK
357,Jammu and Kashmir,2020-03-23,3.14,1.1300000000000001,6.42,2.2,4.4,JK
358,Jammu and Kashmir,2020-03-24,3.25,1.28,6.18,2.39,4.45,JK
359,Jammu and Kashmir,2020-03-25,3.21,1.34,5.75,2.44,4.3,JK
360,Jammu and Kashmir,2020-03-26,3.1,1.35,5.3100000000000005,2.42,4.09,JK
361,Jammu and Kashmir,2020-03-27,2.96,1.34,4.92,2.3000000000000003,3.8000000000000003,JK
362,Jammu and Kashmir,2020-03-28,2.81,1.27,4.53,2.15,3.5100000000000002,JK
363,Jammu and Kashmir,2020-03-29,2.5500000000000003,1.19,4.17,2.0100000000000002,3.25,JK
364,Jammu and Kashmir,2020-03-30,2.47,1.1500000000000001,3.95,1.9100000000000001,3.0700000000000003,JK
365,Jammu and Kashmir,2020-03-31,2.29,1.06,3.69,1.82,2.91,JK
366,Jammu and Kashmir,2020-04-01,2.24,1.03,3.54,1.78,2.82,JK
367,Jammu and Kashmir,2020-04-02,2.1,0.97,3.37,1.6600000000000001,2.65,JK
368,Jammu and Kashmir,2020-04-03,2.07,0.92,3.23,1.67,2.63,JK
369,Jammu and Kashmir,2020-04-04,2.02,0.96,3.2,1.61,2.5300000000000002,JK
370,Jammu and Kashmir,2020-04-05,2.1,1.06,3.22,1.71,2.6,JK
371,Jammu and Kashmir,2020-04-06,2.08,1.09,3.16,1.7,2.5500000000000003,JK
372,Jammu and Kashmir,2020-04-07,2.05,1.09,3.0700000000000003,1.6500000000000001,2.46,JK
373,Jammu and Kashmir,2020-04-08,2.0,1.07,2.96,1.67,2.45,JK
374,Jammu and Kashmir,2020-04-09,1.9100000000000001,1.04,2.86,1.6,2.35,JK
375,Jammu and Kashmir,2020-04-10,1.79,0.9500000000000001,2.71,1.46,2.18,JK
376,Jammu and Kashmir,2020-04-11,1.7,0.86,2.57,1.37,2.07,JK
377,Jammu and Kashmir,2020-04-12,1.62,0.78,2.45,1.33,2.02,JK
378,Jammu and Kashmir,2020-04-13,1.48,0.67,2.32,1.19,1.87,JK
379,Jammu and Kashmir,2020-04-14,1.36,0.56,2.2,1.02,1.69,JK
380,Jammu and Kashmir,2020-04-15,1.29,0.5,2.14,0.96,1.6300000000000001,JK
381,Jammu and Kashmir,2020-04-16,1.27,0.47000000000000003,2.11,1.0,1.68,JK
382,Jammu and Kashmir,2020-04-17,1.21,0.42,2.06,0.93,1.61,JK
383,Jammu and Kashmir,2020-04-18,1.19,0.38,2.02,0.9,1.58,JK
384,Jammu and Kashmir,2020-04-19,1.21,0.41000000000000003,2.06,0.91,1.59,JK
385,Jammu and Kashmir,2020-04-20,1.23,0.42,2.07,0.92,1.6,JK
386,Jammu and Kashmir,2020-04-21,1.28,0.48,2.13,0.99,1.67,JK
387,Jammu and Kashmir,2020-04-22,1.36,0.5700000000000001,2.21,1.05,1.72,JK
388,Jammu and Kashmir,2020-04-23,1.3800000000000001,0.59,2.2,1.09,1.75,JK
389,Jammu and Kashmir,2020-04-24,1.37,0.5700000000000001,2.15,1.09,1.74,JK
390,Jammu and Kashmir,2020-04-25,1.33,0.56,2.12,1.04,1.68,JK
391,Jammu and Kashmir,2020-04-26,1.32,0.56,2.1,1.02,1.6500000000000001,JK
392,Jammu and Kashmir,2020-04-27,1.28,0.55,2.08,1.03,1.6600000000000001,JK
393,Jammu and Kashmir,2020-04-28,1.22,0.47000000000000003,1.98,0.9400000000000001,1.56,JK
394,Jammu and Kashmir,2020-04-29,1.23,0.47000000000000003,1.97,0.97,1.59,JK
395,Jammu and Kashmir,2020-04-30,1.17,0.41000000000000003,1.9000000000000001,0.92,1.54,JK
396,Jammu and Kashmir,2020-05-01,1.1500000000000001,0.42,1.9100000000000001,0.91,1.53,JK
397,Jammu and Kashmir,2020-05-02,1.16,0.44,1.93,0.88,1.49,JK
398,Jammu and Kashmir,2020-05-03,1.17,0.44,1.92,0.91,1.52,JK
399,Jammu and Kashmir,2020-05-04,1.1500000000000001,0.41000000000000003,1.8800000000000001,0.9,1.51,JK
400,Jammu and Kashmir,2020-05-05,1.1400000000000001,0.42,1.8900000000000001,0.9,1.51,JK
401,Jammu and Kashmir,2020-05-06,1.12,0.39,1.85,0.8200000000000001,1.42,JK
402,Jharkhand,2020-04-05,3.0,1.01,6.99,2.04,4.45,JH
403,Jharkhand,2020-04-06,2.88,0.99,6.28,1.99,4.16,JH
404,Jharkhand,2020-04-07,3.14,1.1300000000000001,6.42,2.2,4.4,JH
405,Jharkhand,2020-04-08,2.91,1.06,5.67,2.1,4.03,JH
406,Jharkhand,2020-04-09,3.02,1.21,5.63,2.27,4.13,JH
407,Jharkhand,2020-04-10,2.7800000000000002,1.12,5.08,2.07,3.73,JH
408,Jharkhand,2020-04-11,2.61,1.05,4.71,1.94,3.47,JH
409,Jharkhand,2020-04-12,2.48,0.9500000000000001,4.39,1.87,3.31,JH
410,Jharkhand,2020-04-13,2.37,0.89,4.17,1.78,3.15,JH
411,Jharkhand,2020-04-14,2.14,0.77,3.87,1.59,2.88,JH
412,Jharkhand,2020-04-15,2.23,0.81,3.91,1.67,2.96,JH
413,Jharkhand,2020-04-16,2.16,0.81,3.83,1.59,2.84,JH
414,Jharkhand,2020-04-17,2.1,0.72,3.66,1.55,2.77,JH
415,Jharkhand,2020-04-18,2.04,0.68,3.56,1.55,2.75,JH
416,Jharkhand,2020-04-19,1.99,0.65,3.48,1.43,2.6,JH
417,Jharkhand,2020-04-20,1.94,0.64,3.43,1.47,2.63,JH
418,Jharkhand,2020-04-21,2.0,0.71,3.49,1.51,2.66,JH
419,Jharkhand,2020-04-22,2.04,0.76,3.5,1.55,2.68,JH
420,Jharkhand,2020-04-23,2.16,0.89,3.58,1.69,2.8000000000000003,JH
421,Jharkhand,2020-04-24,2.05,0.8,3.38,1.54,2.6,JH
422,Jharkhand,2020-04-25,2.04,0.81,3.31,1.58,2.61,JH
423,Jharkhand,2020-04-26,2.02,0.84,3.2600000000000002,1.6,2.6,JH
424,Jharkhand,2020-04-27,1.84,0.71,3.0500000000000003,1.4000000000000001,2.36,JH
425,Jharkhand,2020-04-28,1.7,0.58,2.86,1.28,2.22,JH
426,Jharkhand,2020-04-29,1.59,0.48,2.72,1.19,2.12,JH
427,Jharkhand,2020-04-30,1.49,0.36,2.56,1.07,1.99,JH
428,Jharkhand,2020-05-01,1.4000000000000001,0.3,2.47,0.99,1.9100000000000001,JH
429,Jharkhand,2020-05-02,1.24,0.17,2.2600000000000002,0.85,1.77,JH
430,Jharkhand,2020-05-03,1.31,0.22,2.37,0.85,1.78,JH
431,Jharkhand,2020-05-04,1.3,0.2,2.35,0.87,1.81,JH
432,Jharkhand,2020-05-05,1.28,0.18,2.33,0.88,1.83,JH
433,Jharkhand,2020-05-06,1.27,0.16,2.31,0.8200000000000001,1.77,JH
434,Karnataka,2020-03-14,3.0,1.01,6.99,2.04,4.45,KA
435,Karnataka,2020-03-15,2.42,0.88,5.1000000000000005,1.76,3.5100000000000002,KA
436,Karnataka,2020-03-16,2.33,0.84,4.73,1.7,3.3200000000000003,KA
437,Karnataka,2020-03-17,2.2600000000000002,0.79,4.45,1.6600000000000001,3.19,KA
438,Karnataka,2020-03-18,2.38,0.86,4.5,1.71,3.23,KA
439,Karnataka,2020-03-19,2.27,0.8300000000000001,4.24,1.71,3.14,KA
440,Karnataka,2020-03-20,2.34,0.87,4.2,1.71,3.1,KA
441,Karnataka,2020-03-21,2.37,0.97,4.18,1.81,3.15,KA
442,Karnataka,2020-03-22,2.23,0.86,3.86,1.68,2.93,KA
443,Karnataka,2020-03-23,2.24,0.93,3.83,1.6600000000000001,2.86,KA
444,Karnataka,2020-03-24,2.22,0.9500000000000001,3.73,1.7,2.85,KA
445,Karnataka,2020-03-25,2.19,0.93,3.58,1.72,2.82,KA
446,Karnataka,2020-03-26,2.06,0.86,3.38,1.57,2.61,KA
447,Karnataka,2020-03-27,1.96,0.79,3.21,1.52,2.52,KA
448,Karnataka,2020-03-28,1.95,0.8,3.15,1.52,2.49,KA
449,Karnataka,2020-03-29,1.86,0.77,3.0500000000000003,1.45,2.39,KA
450,Karnataka,2020-03-30,1.78,0.72,2.94,1.35,2.2600000000000002,KA
451,Karnataka,2020-03-31,1.78,0.72,2.89,1.35,2.24,KA
452,Karnataka,2020-04-01,1.71,0.67,2.79,1.3,2.17,KA
453,Karnataka,2020-04-02,1.6500000000000001,0.63,2.71,1.29,2.15,KA
454,Karnataka,2020-04-03,1.59,0.61,2.66,1.2,2.04,KA
455,Karnataka,2020-04-04,1.55,0.56,2.58,1.17,2.0,KA
456,Karnataka,2020-04-05,1.56,0.59,2.59,1.19,2.0100000000000002,KA
457,Karnataka,2020-04-06,1.51,0.55,2.52,1.1500000000000001,1.96,KA
458,Karnataka,2020-04-07,1.42,0.46,2.4,1.05,1.85,KA
459,Karnataka,2020-04-08,1.44,0.48,2.41,1.1,1.9000000000000001,KA
460,Karnataka,2020-04-09,1.4000000000000001,0.44,2.35,1.05,1.84,KA
461,Karnataka,2020-04-10,1.42,0.48,2.38,1.1,1.8900000000000001,KA
462,Karnataka,2020-04-11,1.43,0.48,2.36,1.11,1.8900000000000001,KA
463,Karnataka,2020-04-12,1.48,0.56,2.42,1.17,1.94,KA
464,Karnataka,2020-04-13,1.56,0.68,2.5100000000000002,1.24,1.99,KA
465,Karnataka,2020-04-14,1.58,0.71,2.49,1.26,1.99,KA
466,Karnataka,2020-04-15,1.59,0.74,2.47,1.28,1.99,KA
467,Karnataka,2020-04-16,1.56,0.74,2.43,1.24,1.93,KA
468,Karnataka,2020-04-17,1.49,0.68,2.33,1.21,1.8900000000000001,KA
469,Karnataka,2020-04-18,1.4000000000000001,0.6,2.22,1.1300000000000001,1.8,KA
470,Karnataka,2020-04-19,1.29,0.47000000000000003,2.07,1.0,1.6600000000000001,KA
471,Karnataka,2020-04-20,1.23,0.45,2.05,0.9500000000000001,1.61,KA
472,Karnataka,2020-04-21,1.17,0.39,1.98,0.89,1.55,KA
473,Karnataka,2020-04-22,1.09,0.31,1.8900000000000001,0.8,1.46,KA
474,Karnataka,2020-04-23,1.08,0.27,1.85,0.74,1.4000000000000001,KA
475,Karnataka,2020-04-24,1.07,0.28,1.87,0.79,1.46,KA
476,Karnataka,2020-04-25,1.03,0.24,1.82,0.73,1.4000000000000001,KA
477,Karnataka,2020-04-26,1.06,0.27,1.87,0.79,1.47,KA
478,Karnataka,2020-04-27,1.05,0.25,1.85,0.77,1.45,KA
479,Karnataka,2020-04-28,1.05,0.25,1.85,0.75,1.43,KA
480,Karnataka,2020-04-29,1.04,0.24,1.84,0.73,1.41,KA
481,Karnataka,2020-04-30,1.07,0.25,1.86,0.75,1.43,KA
482,Karnataka,2020-05-01,1.1400000000000001,0.32,1.95,0.8200000000000001,1.5,KA
483,Karnataka,2020-05-02,1.19,0.37,2.0,0.91,1.59,KA
484,Karnataka,2020-05-03,1.17,0.35000000000000003,1.96,0.88,1.55,KA
485,Karnataka,2020-05-04,1.18,0.37,1.97,0.85,1.51,KA
486,Karnataka,2020-05-05,1.16,0.38,1.97,0.89,1.55,KA
487,Karnataka,2020-05-06,1.1500000000000001,0.34,1.9100000000000001,0.8300000000000001,1.48,KA
488,Kerala,2020-03-14,3.0,1.01,6.99,2.04,4.45,KL
489,Kerala,2020-03-15,2.25,0.86,4.46,1.59,3.09,KL
490,Kerala,2020-03-16,1.94,0.68,3.7,1.3800000000000001,2.64,KL
491,Kerala,2020-03-17,1.86,0.68,3.5100000000000002,1.35,2.5300000000000002,KL
492,Kerala,2020-03-18,1.9000000000000001,0.71,3.47,1.3900000000000001,2.54,KL
493,Kerala,2020-03-19,1.93,0.74,3.41,1.3900000000000001,2.5,KL
494,Kerala,2020-03-20,2.0300000000000002,0.85,3.46,1.58,2.67,KL
495,Kerala,2020-03-21,2.08,0.92,3.42,1.6300000000000001,2.67,KL
496,Kerala,2020-03-22,2.09,0.9500000000000001,3.3200000000000003,1.7,2.69,KL
497,Kerala,2020-03-23,2.15,1.06,3.31,1.73,2.66,KL
498,Kerala,2020-03-24,2.1,1.1,3.22,1.68,2.5500000000000003,KL
499,Kerala,2020-03-25,1.94,0.97,2.96,1.57,2.39,KL
500,Kerala,2020-03-26,1.9100000000000001,1.01,2.92,1.59,2.38,KL
501,Kerala,2020-03-27,1.79,0.92,2.75,1.45,2.2,KL
502,Kerala,2020-03-28,1.69,0.84,2.61,1.3900000000000001,2.12,KL
503,Kerala,2020-03-29,1.61,0.76,2.48,1.31,2.02,KL
504,Kerala,2020-03-30,1.54,0.72,2.41,1.27,1.97,KL
505,Kerala,2020-03-31,1.45,0.62,2.2800000000000002,1.11,1.79,KL
506,Kerala,2020-04-01,1.33,0.53,2.18,1.04,1.72,KL
507,Kerala,2020-04-02,1.27,0.45,2.09,0.99,1.67,KL
508,Kerala,2020-04-03,1.17,0.33,1.96,0.88,1.56,KL
509,Kerala,2020-04-04,1.09,0.26,1.8800000000000001,0.77,1.45,KL
510,Kerala,2020-04-05,1.08,0.24,1.87,0.78,1.47,KL
511,Kerala,2020-04-06,1.03,0.23,1.86,0.75,1.45,KL
512,Kerala,2020-04-07,0.99,0.15,1.76,0.67,1.37,KL
513,Kerala,2020-04-08,0.9500000000000001,0.13,1.73,0.65,1.36,KL
514,Kerala,2020-04-09,0.9500000000000001,0.12,1.73,0.64,1.36,KL
515,Kerala,2020-04-10,0.9,0.09,1.68,0.58,1.3,KL
516,Kerala,2020-04-11,0.85,0.07,1.6400000000000001,0.51,1.23,KL
517,Kerala,2020-04-12,0.8,0.06,1.61,0.46,1.18,KL
518,Kerala,2020-04-13,0.73,0.02,1.54,0.44,1.16,KL
519,Kerala,2020-04-14,0.73,0.03,1.57,0.35000000000000003,1.07,KL
520,Kerala,2020-04-15,0.64,0.01,1.52,0.32,1.03,KL
521,Kerala,2020-04-16,0.63,0.01,1.54,0.33,1.05,KL
522,Kerala,2020-04-17,0.71,0.04,1.6400000000000001,0.39,1.1400000000000001,KL
523,Kerala,2020-04-18,0.79,0.05,1.71,0.47000000000000003,1.25,KL
524,Kerala,2020-04-19,0.86,0.05,1.76,0.53,1.33,KL
525,Kerala,2020-04-20,0.86,0.03,1.74,0.52,1.32,KL
526,Kerala,2020-04-21,0.93,0.07,1.83,0.54,1.35,KL
527,Kerala,2020-04-22,1.0,0.09,1.8900000000000001,0.61,1.43,KL
528,Kerala,2020-04-23,0.99,0.09,1.8800000000000001,0.65,1.47,KL
529,Kerala,2020-04-24,0.99,0.08,1.86,0.6,1.41,KL
530,Kerala,2020-04-25,0.98,0.11,1.8900000000000001,0.63,1.44,KL
531,Kerala,2020-04-26,0.92,0.09,1.82,0.58,1.3800000000000001,KL
532,Kerala,2020-04-27,0.85,0.05,1.73,0.46,1.24,KL
533,Kerala,2020-04-28,0.85,0.03,1.71,0.52,1.31,KL
534,Kerala,2020-04-29,0.78,0.03,1.67,0.42,1.19,KL
535,Kerala,2020-04-30,0.6,0.0,1.55,0.31,1.04,KL
536,Kerala,2020-05-01,0.46,0.01,1.53,0.27,0.98,KL
537,Kerala,2020-05-02,0.36,0.01,1.5,0.2,0.88,KL
538,Kerala,2020-05-03,0.36,0.01,1.52,0.22,0.91,KL
539,Kerala,2020-05-04,0.32,0.01,1.49,0.17,0.8300000000000001,KL
540,Kerala,2020-05-05,0.33,0.01,1.51,0.19,0.86,KL
541,Kerala,2020-05-06,0.33,0.01,1.53,0.15,0.8200000000000001,KL
542,Madhya Pradesh,2020-03-18,3.0,1.01,6.99,2.04,4.45,MP
543,Madhya Pradesh,2020-03-19,2.88,0.99,6.28,1.99,4.16,MP
544,Madhya Pradesh,2020-03-20,2.7800000000000002,0.9400000000000001,5.8100000000000005,2.0,4.0200000000000005,MP
545,Madhya Pradesh,2020-03-21,2.7,0.97,5.5600000000000005,1.87,3.77,MP
546,Madhya Pradesh,2020-03-22,2.92,1.07,5.71,2.12,4.0600000000000005,MP
547,Madhya Pradesh,2020-03-23,3.0300000000000002,1.2,5.64,2.19,4.05,MP
548,Madhya Pradesh,2020-03-24,3.0300000000000002,1.22,5.33,2.3000000000000003,4.03,MP
549,Madhya Pradesh,2020-03-25,2.7600000000000002,1.12,4.8,2.06,3.6,MP
550,Madhya Pradesh,2020-03-26,2.74,1.17,4.64,2.1,3.5500000000000003,MP
551,Madhya Pradesh,2020-03-27,2.83,1.29,4.58,2.18,3.5500000000000003,MP
552,Madhya Pradesh,2020-03-28,2.82,1.36,4.41,2.2600000000000002,3.5300000000000002,MP
553,Madhya Pradesh,2020-03-29,2.75,1.41,4.22,2.27,3.44,MP
554,Madhya Pradesh,2020-03-30,2.74,1.48,4.07,2.25,3.3200000000000003,MP
555,Madhya Pradesh,2020-03-31,2.67,1.52,3.9,2.22,3.2,MP
556,Madhya Pradesh,2020-04-01,2.57,1.51,3.7,2.16,3.06,MP
557,Madhya Pradesh,2020-04-02,2.5100000000000002,1.52,3.54,2.13,2.96,MP
558,Madhya Pradesh,2020-04-03,2.43,1.51,3.38,2.09,2.86,MP
559,Madhya Pradesh,2020-04-04,2.33,1.46,3.2,2.0300000000000002,2.75,MP
560,Madhya Pradesh,2020-04-05,2.27,1.47,3.1,1.97,2.64,MP
561,Madhya Pradesh,2020-04-06,2.14,1.3900000000000001,2.93,1.83,2.46,MP
562,Madhya Pradesh,2020-04-07,2.11,1.4000000000000001,2.86,1.84,2.44,MP
563,Madhya Pradesh,2020-04-08,1.96,1.27,2.66,1.69,2.2600000000000002,MP
564,Madhya Pradesh,2020-04-09,1.86,1.21,2.5500000000000003,1.62,2.17,MP
565,Madhya Pradesh,2020-04-10,1.87,1.23,2.52,1.6300000000000001,2.16,MP
566,Madhya Pradesh,2020-04-11,1.94,1.32,2.56,1.71,2.22,MP
567,Madhya Pradesh,2020-04-12,2.09,1.5,2.68,1.8900000000000001,2.38,MP
568,Madhya Pradesh,2020-04-13,2.11,1.57,2.69,1.9100000000000001,2.37,MP
569,Madhya Pradesh,2020-04-14,2.04,1.52,2.58,1.87,2.31,MP
570,Madhya Pradesh,2020-04-15,1.87,1.3900000000000001,2.41,1.7,2.12,MP
571,Madhya Pradesh,2020-04-16,1.68,1.21,2.2,1.52,1.93,MP
572,Madhya Pradesh,2020-04-17,1.49,1.01,1.98,1.31,1.71,MP
573,Madhya Pradesh,2020-04-18,1.23,0.77,1.74,1.07,1.47,MP
574,Madhya Pradesh,2020-04-19,1.01,0.53,1.51,0.86,1.27,MP
575,Madhya Pradesh,2020-04-20,0.89,0.4,1.4000000000000001,0.7000000000000001,1.11,MP
576,Madhya Pradesh,2020-04-21,0.81,0.31,1.33,0.62,1.04,MP
577,Madhya Pradesh,2020-04-22,0.91,0.41000000000000003,1.46,0.72,1.1500000000000001,MP
578,Madhya Pradesh,2020-04-23,1.03,0.51,1.56,0.8200000000000001,1.25,MP
579,Madhya Pradesh,2020-04-24,1.27,0.76,1.8,1.09,1.52,MP
580,Madhya Pradesh,2020-04-25,1.3900000000000001,0.9,1.92,1.21,1.6300000000000001,MP
581,Madhya Pradesh,2020-04-26,1.37,0.89,1.8800000000000001,1.21,1.62,MP
582,Madhya Pradesh,2020-04-27,1.35,0.88,1.85,1.18,1.58,MP
583,Madhya Pradesh,2020-04-28,1.23,0.78,1.74,1.09,1.49,MP
584,Madhya Pradesh,2020-04-29,1.06,0.61,1.57,0.92,1.32,MP
585,Madhya Pradesh,2020-04-30,0.98,0.5,1.46,0.8200000000000001,1.22,MP
586,Madhya Pradesh,2020-05-01,0.87,0.38,1.35,0.6900000000000001,1.09,MP
587,Madhya Pradesh,2020-05-02,0.8300000000000001,0.35000000000000003,1.34,0.67,1.08,MP
588,Madhya Pradesh,2020-05-03,0.73,0.25,1.25,0.5700000000000001,0.99,MP
589,Madhya Pradesh,2020-05-04,0.72,0.22,1.23,0.51,0.93,MP
590,Madhya Pradesh,2020-05-05,0.81,0.29,1.33,0.62,1.05,MP
591,Madhya Pradesh,2020-05-06,0.87,0.35000000000000003,1.4000000000000001,0.65,1.08,MP
592,Maharashtra,2020-03-14,3.0,1.01,6.99,2.04,4.45,MH
593,Maharashtra,2020-03-15,2.15,0.81,4.12,1.59,2.98,MH
594,Maharashtra,2020-03-16,1.84,0.72,3.48,1.33,2.48,MH
595,Maharashtra,2020-03-17,1.6600000000000001,0.61,3.1,1.24,2.2800000000000002,MH
596,Maharashtra,2020-03-18,1.61,0.59,2.98,1.16,2.15,MH
597,Maharashtra,2020-03-19,1.6400000000000001,0.62,2.97,1.26,2.24,MH
598,Maharashtra,2020-03-20,1.59,0.58,2.85,1.18,2.12,MH
599,Maharashtra,2020-03-21,1.68,0.64,2.89,1.25,2.18,MH
600,Maharashtra,2020-03-22,1.62,0.6,2.77,1.24,2.14,MH
601,Maharashtra,2020-03-23,1.75,0.75,2.9,1.3800000000000001,2.27,MH
602,Maharashtra,2020-03-24,1.78,0.81,2.89,1.43,2.29,MH
603,Maharashtra,2020-03-25,1.74,0.8,2.8000000000000003,1.37,2.19,MH
604,Maharashtra,2020-03-26,1.7,0.79,2.72,1.33,2.12,MH
605,Maharashtra,2020-03-27,1.9000000000000001,0.98,2.84,1.58,2.35,MH
606,Maharashtra,2020-03-28,1.8900000000000001,1.01,2.7800000000000002,1.57,2.3000000000000003,MH
607,Maharashtra,2020-03-29,2.02,1.21,2.9,1.69,2.38,MH
608,Maharashtra,2020-03-30,2.08,1.32,2.91,1.77,2.42,MH
609,Maharashtra,2020-03-31,2.2600000000000002,1.53,3.0100000000000002,2.0,2.61,MH
610,Maharashtra,2020-04-01,2.2800000000000002,1.62,3.0,2.05,2.62,MH
611,Maharashtra,2020-04-02,2.2600000000000002,1.6400000000000001,2.92,2.05,2.58,MH
612,Maharashtra,2020-04-03,2.2600000000000002,1.6500000000000001,2.84,2.04,2.5300000000000002,MH
613,Maharashtra,2020-04-04,2.16,1.61,2.73,1.95,2.41,MH
614,Maharashtra,2020-04-05,2.11,1.59,2.65,1.93,2.37,MH
615,Maharashtra,2020-04-06,2.06,1.58,2.59,1.9100000000000001,2.33,MH
616,Maharashtra,2020-04-07,1.95,1.47,2.43,1.8,2.2,MH
617,Maharashtra,2020-04-08,1.8900000000000001,1.45,2.38,1.71,2.09,MH
618,Maharashtra,2020-04-09,1.8800000000000001,1.43,2.32,1.73,2.1,MH
619,Maharashtra,2020-04-10,1.8800000000000001,1.46,2.32,1.75,2.11,MH
620,Maharashtra,2020-04-11,1.81,1.4000000000000001,2.23,1.6500000000000001,1.99,MH
621,Maharashtra,2020-04-12,1.73,1.35,2.16,1.58,1.9100000000000001,MH
622,Maharashtra,2020-04-13,1.56,1.19,1.98,1.45,1.78,MH
623,Maharashtra,2020-04-14,1.45,1.08,1.86,1.31,1.6300000000000001,MH
624,Maharashtra,2020-04-15,1.47,1.11,1.8800000000000001,1.35,1.67,MH
625,Maharashtra,2020-04-16,1.49,1.12,1.87,1.35,1.6600000000000001,MH
626,Maharashtra,2020-04-17,1.55,1.2,1.94,1.4000000000000001,1.7,MH
627,Maharashtra,2020-04-18,1.54,1.2,1.92,1.43,1.73,MH
628,Maharashtra,2020-04-19,1.67,1.34,2.04,1.56,1.85,MH
629,Maharashtra,2020-04-20,1.6500000000000001,1.32,1.99,1.54,1.82,MH
630,Maharashtra,2020-04-21,1.7,1.3800000000000001,2.0300000000000002,1.59,1.86,MH
631,Maharashtra,2020-04-22,1.61,1.3,1.93,1.5,1.76,MH
632,Maharashtra,2020-04-23,1.46,1.16,1.78,1.36,1.62,MH
633,Maharashtra,2020-04-24,1.35,1.05,1.6600000000000001,1.23,1.48,MH
634,Maharashtra,2020-04-25,1.27,0.98,1.59,1.16,1.41,MH
635,Maharashtra,2020-04-26,1.18,0.9,1.51,1.08,1.33,MH
636,Maharashtra,2020-04-27,1.28,0.99,1.59,1.18,1.43,MH
637,Maharashtra,2020-04-28,1.24,0.9500000000000001,1.54,1.1500000000000001,1.4000000000000001,MH
638,Maharashtra,2020-04-29,1.3,1.02,1.61,1.19,1.43,MH
639,Maharashtra,2020-04-30,1.47,1.18,1.75,1.3800000000000001,1.62,MH
640,Maharashtra,2020-05-01,1.55,1.29,1.85,1.46,1.69,MH
641,Maharashtra,2020-05-02,1.6,1.35,1.8900000000000001,1.5,1.72,MH
642,Maharashtra,2020-05-03,1.52,1.26,1.78,1.44,1.6600000000000001,MH
643,Maharashtra,2020-05-04,1.48,1.23,1.74,1.3800000000000001,1.59,MH
644,Maharashtra,2020-05-05,1.43,1.19,1.69,1.35,1.56,MH
645,Maharashtra,2020-05-06,1.3,1.07,1.57,1.23,1.44,MH
646,Odisha,2020-03-30,3.0,1.01,6.99,2.04,4.45,OR
647,Odisha,2020-03-31,3.3000000000000003,1.16,7.0200000000000005,2.2800000000000002,4.7,OR
648,Odisha,2020-04-01,3.39,1.32,6.5600000000000005,2.44,4.64,OR
649,Odisha,2020-04-02,3.3200000000000003,1.36,5.96,2.47,4.41,OR
650,Odisha,2020-04-03,3.18,1.37,5.44,2.48,4.2,OR
651,Odisha,2020-04-04,2.82,1.23,4.8,2.19,3.69,OR
652,Odisha,2020-04-05,2.75,1.25,4.57,2.16,3.5500000000000003,OR
653,Odisha,2020-04-06,2.39,1.01,4.01,1.81,3.06,OR
654,Odisha,2020-04-07,2.2600000000000002,0.97,3.83,1.75,2.94,OR
655,Odisha,2020-04-08,2.05,0.8200000000000001,3.54,1.58,2.71,OR
656,Odisha,2020-04-09,1.9000000000000001,0.68,3.31,1.41,2.5,OR
657,Odisha,2020-04-10,1.77,0.58,3.16,1.3,2.37,OR
658,Odisha,2020-04-11,1.75,0.54,3.12,1.27,2.34,OR
659,Odisha,2020-04-12,1.73,0.51,3.09,1.24,2.31,OR
660,Odisha,2020-04-13,1.71,0.47000000000000003,3.0500000000000003,1.28,2.36,OR
661,Odisha,2020-04-14,1.6,0.35000000000000003,2.89,1.1500000000000001,2.22,OR
662,Odisha,2020-04-15,1.6,0.35000000000000003,2.91,1.1300000000000001,2.21,OR
663,Odisha,2020-04-16,1.68,0.42,3.04,1.22,2.32,OR
664,Odisha,2020-04-17,1.6600000000000001,0.37,2.98,1.2,2.3000000000000003,OR
665,Odisha,2020-04-18,1.74,0.47000000000000003,3.12,1.29,2.4,OR
666,Odisha,2020-04-19,1.71,0.42,3.04,1.25,2.35,OR
667,Odisha,2020-04-20,1.77,0.49,3.12,1.32,2.42,OR
668,Odisha,2020-04-21,1.82,0.53,3.14,1.32,2.4,OR
